inflow_amp,inflow_freq,inflow_phase,evap_rate
0.0017204019,4451.5571887896,446.5910048841,1.0557562581
0.0046214626,4585.0884860168,429.030310503,1.0846629855
0.0024276843,4284.8712260453,431.3980353819,1.0928648756000001
0.00214059,4395.1846938773,436.8635620562,0.9321349515999999
0.006729181999999999,4295.2915722079,445.10025852620004,1.196147948
0.005693210600000001,4433.9604090026005,425.25115922559996,1.0687180024
0.0004402087,4416.0469504681,456.35148916459997,0.9596961426999999
0.0016275010000000002,4460.5800589061,458.5046815599,1.0495069298
0.0087706575,4589.5516076688,424.20671988550004,0.9775531141
0.0069046862,4288.0470780721,449.63401757400004,1.1275711355
0.0082895396,4389.0685352486,433.7644590136,0.9920080684
0.0056169317,4422.7056594183005,450.16370759230006,0.8940416774
0.0031292731,4227.4051759223,442.0819495275,0.8158373687
0.0007506555,4272.6266274802,457.81444363599996,0.9902477961
0.0064779217,4493.1634327545,445.85847974449996,0.923483229
0.0050423455,4372.6665240341,453.37383044300003,1.1497876978000001
0.0017969775,4190.441633542,454.34095688760004,1.1921591364
0.0043674738000000005,4209.906105437,445.64253071699994,0.8328662715999999
0.0005866297,4359.9449790129,456.8529450517,0.997821462
0.0098394839,4310.5099693479,439.7478366914,1.1418097539
0.0060357651,4479.8616306625,452.5636969371,1.1192462274
0.009891153599999999,4450.1721296611995,430.02519213449995,0.8407373073000001
0.0011896613,4579.4345137681,445.5648704029,1.1278402515000001
0.0011369357,4473.4312207436,430.6119813971,0.8234576346
0.0092704934,4363.5971015416,442.33099994180003,0.8634873398999999
0.0021238523,4209.7779741643,448.6642789544,1.1835012043000002
0.0099328917,4415.3597199367,453.83622383230005,0.9433051245
0.005903239100000001,4349.7938636679,422.8386427824,0.8946440854000001
0.0090264869,4529.8199271588,436.1139232525,1.0083100601000001
0.0021133899,4410.56285823,451.1248367498,1.1296630797
0.0068708858,4475.2531063183005,435.78034891519997,1.1369037463
0.0091533842,4570.3745103465,444.96647633410004,1.157380492
0.0094468084,4368.7811592048,441.714296646,1.1904165648
0.0056461251,4523.731985014099,452.10440339900003,1.0609496208
0.0007227303999999999,4304.7279364119,427.1821255017,0.9948356209999999
0.0071790179,4232.8450683427,423.04032331980005,0.8505751108
