OWASA,Durham,Raleigh,Cary,Pittsboro,Chatham
2.1593086490999998,1.6934940549000002,0.9795967387000001,0.9848500747,0.6501370721,0.9945038247
0.3336814037,0.49322986560000004,0.057363613,-0.16154216710000002,-0.23488578100000002,2.097312798
1.0263910935,0.0640649886,0.0761706977,0.9875581656,1.1707481284999999,-0.0987902609
1.6405916790000001,0.20860429519999998,0.0339030205,0.4248154543,0.8857232503,0.7308126915000001
1.7125445535,0.2012687209,1.8266652372,2.2299375333,0.9097598957999999,0.8970211519
0.891427972,1.8098733436,0.2576936706,-0.002675302,0.46654868509999997,1.1697345581
1.8057588866,2.1369254142,-0.0526494608,1.7889721171000001,0.11929818619999999,0.1027172184
-0.1406062426,-0.022428018799999998,1.3896069719,0.7644551801999999,1.8375937807,1.0195579414
0.9192085804000001,1.6337776055000002,2.0188992565,0.924246287,1.0762284818,-0.1559498383
-0.1597111104,1.9972682543,0.5819896983,0.7990644345,0.09538858509999999,1.829905116
0.54602302,0.1811721552,0.0520410944,1.426693734,1.8602465844,1.7500085979
1.3491057894,0.502630084,0.8517360356,1.6440070041,1.5344069238,2.2044104855
1.2815985767,1.7908169675999999,1.8730850743,1.9478983609,2.0900504908,1.0732312626
2.0615097179,1.7134912658,0.49013527869999995,0.0792066942,0.9246228385999999,0.2829500774
2.2175991501,2.1678541007,0.17467392850000002,2.2420116536,1.9624477216999998,1.9548978857
1.1702724213,0.021113731,-0.2214509707,-0.0452881012,0.1338194529,0.2666726424
1.4625746831,0.1602321929,2.0294585977,1.7828668708000002,0.26551210010000004,0.18779337420000003
1.5276640691999999,0.6157238738,1.3626438319999998,0.3273651601,1.4150239341,0.8681112670000001
0.34022097380000005,0.5513458945,0.7455989437999999,1.9030694591,0.1312826207,1.3520998004
0.0220621624,1.9103628578,1.4308958781,0.1406502612,1.7636475944,1.8765034811
-0.0005097545,1.00239243,2.2253327652,-0.1440236946,0.2775371697,1.5327143365
1.1829027846,2.2122368803,0.6862740443,1.7343406141,0.35833617,-0.0016712535
0.5685212215,1.4269578169,0.4020499642,2.1557983964,1.8127818593,1.1926069279
0.5766371661,2.0803854557,0.492779023,0.8771747002,0.8884963843000001,-0.2148707597
1.0430074451,1.8062889563999998,0.9599115897,2.1030055418,0.3381437651,-0.0103248682
0.2940146325,0.95506918,2.2108765201,0.0098548227,0.1573793133,0.6102656885000001
0.6489014109000001,1.3878490262999998,-0.0668636484,1.5937014188999998,0.9658208586,1.0491667552
1.4578379846,0.106021244,1.5524619813,1.9548446687,0.0621862049,0.3369726325
0.733306683,0.6833565238,1.7439896099,0.3819107242,2.1851614031,0.9284889647
0.7721470817,1.7192847456,0.7670442617000001,0.0006934619,-0.17765667649999997,0.7040710197
0.6468877225,1.8787921846000002,0.1384257673,-0.199143662,0.35251972909999996,0.2585357954
-0.12170669949999999,1.0993969227,2.1894970416,1.5885245674000001,0.5372627457,0.0949274574
0.5487883991,2.0062464768,0.8839689666,0.29402559359999997,0.9775732376999999,0.5128027531
1.220337545,-0.0139196223,0.3840032562,2.1690204248,0.5852524245,1.3982950803999998
1.4407511908000001,-0.1548402612,0.8650250054,1.3123126127,0.8646400876000001,0.7743675614
0.18376001739999998,1.4056603386000002,1.629520235,0.3783453255,1.8290712442,1.2931845253
1.8736746253,2.0724583262,0.10205073890000001,1.8509885147,0.4795973441,0.3796940743
0.4522288064,1.0432407428000001,0.5958132049,0.9554983677,1.6994858677000002,-0.025321834300000002
1.7361535889,0.3190462196,1.293993012,1.7756012955,1.2321496404999999,0.4452826984
1.2073861294,1.6834814919999999,1.0829488192,0.1325858678,1.5351473534,2.1883392418
0.8628672611,0.5887779613,1.2617055951,1.2278424775,0.4992689647,1.1882132854
-0.03291777,0.7181403023999999,0.6349598695,0.5998629561,0.4139190124,0.8271860467000001
0.1904446069,0.19473634350000002,0.9356740142000001,1.3058170566,0.5075507971000001,-0.069454082
1.1003844176000002,0.9471619963,0.3225910339,0.44729080530000004,0.2157277423,2.0493259311000003
1.9764817843,0.8552537806,0.4893254986,0.0388110785,1.4645039184,1.660739051
2.0018730331,1.2517845172,0.9075262412999999,0.9670765277,1.5143482315,1.6656525433000002
0.3012700385,1.8495720985,1.0136456469,1.2033000773,0.485157823,0.4215099639
1.0209367262,0.057889191799999996,1.2500653008,1.4741439878,0.9343978132999999,0.5790849625
-0.20882098440000002,1.7659748169999998,2.2351469495,1.4857949329,1.6945486686000002,1.2365350956999999
1.0470827827,1.739380665,0.8371778501,1.2428767981,0.883828422,0.9220189675
1.8187006963999999,1.6643417393000002,1.0206199303,2.0535666916,1.2644331454,1.6488047422
0.5163131876,-0.1252930731,-0.2049119357,0.8921619695,1.3444187933,-0.0723677827
2.1308022413,0.6573358125,2.1456524997999997,0.885906911,0.7143983670999999,2.2097468221
1.9483475528,0.47880720229999996,1.4946280155,-0.224780223,1.1138597776,0.2450868786
1.8508184531999998,0.7484964854,1.2124691448,0.8200691757999999,0.6820373233,0.4052464105
1.3029312765999999,2.1247904184,1.1796302821,0.9119412076000001,0.40357285060000003,0.38750554090000006
0.8052812114,0.5393065963,-0.16492085539999998,2.2396450736,0.1595540909,-0.2385747597
0.4875343059,1.9092450672,1.5024514563,0.0447972564,0.7631291035,0.3771343272
1.5704383642,1.2575695344,2.1709556988,1.2527954154,0.9637062062999999,0.4889834854
1.813442349,-0.2424033878,1.3020791579000002,1.8969615293000002,1.3363228876,-0.2275305684
1.7451965154,0.34779164009999997,1.8633338015,2.0485011849,1.4376098527,1.2382340656
1.0894706638,2.2454393292,1.573783195,0.7268701248999999,1.1025451436,-0.063520078
1.9286056978,2.1453382934,2.1578684162,1.9097761339,2.1757342844,2.2267697842
-0.1285144205,1.5652164991,0.4991084071,0.3337457568,0.9354663631,-0.073555065
0.0484899279,0.3235375524,0.253175476,1.4145146401,1.9537669073,1.6313809853999999
1.5554392581,2.1982961059,0.7513114307,1.8252400094,-0.0457724053,1.2464675804
0.2653451296,2.2429671164,0.4840525283,0.1675542655,0.1997970587,0.9846242815999999
0.6071003064,1.3568873497,0.9667433276999999,0.3841286043,1.6903015238999999,2.1461206456
-0.17154566870000001,1.9300800625,0.5010458119,0.8450477279999999,1.7707298535,0.3544213775
1.9118216408000002,1.3709816290999999,0.8035140931999999,1.7035047255000002,0.7086004195000001,0.0308530483
1.1673317445,1.8722753516,0.1211778917,0.1841613439,1.0899683139,-0.0931381877
0.9120025205,0.710051177,1.3468006397,0.9423967017,1.7183096000000002,1.8561777564
0.063369944,0.0157745696,0.11841270470000001,2.2087805228999997,1.6295295956,0.7255351616
0.0198851255,1.4571228047,1.7958045587,1.2139755508,1.7612977867,1.739546508
2.0828232218,1.7438336172,2.0617444706,0.5525594325,2.0034117296000002,0.4751798154
-0.1936784021,2.1442289457,1.0258062551,0.9282027240999999,1.0401023737000001,0.6951874603
1.9563232211000001,0.09397903349999999,1.904849396,0.5719751518999999,1.3566801597,1.6860648816
0.33055812960000003,1.7334788903,0.6608866684,2.0957011694,1.5792905709,1.2000599491
0.6331944905,0.5148488765,1.3476253378,-0.2364853346,1.1216645855,0.9851643612000001
0.0716468757,2.0951770897,2.1633856055000003,0.3513024344,0.45558284759999995,0.2330413093
0.9748899606,0.1488839799,2.0091614508,2.003372386,-0.1110201986,0.5403682214
1.7403302425999998,0.3221156638,1.5673241608000001,1.0958682695,0.3989442952,1.2222867344
0.41913475,-0.2442789343,0.6411482769,0.25486949059999997,1.2514529662,0.24990708329999997
0.4312082132,-0.1658551127,1.768818955,0.7923931248,0.5818511136,1.3630647141
1.1165873807,0.2251151968,1.5320888609,1.2190906422,0.1634207432,1.7753919347999998
0.41019803450000003,0.0830020411,-0.1654087816,1.2309905720999998,1.0747961286,0.9183445977
1.6751007034999998,0.6877275487000001,1.2978836784,1.3636636625,1.0958584856,1.7646182835
1.4182943422999998,1.0556355334999998,2.1353430441,0.3612930271,1.8929731397,1.7183770198
1.5261114163999998,0.2299889568,1.8297646408000001,0.9073951806999999,0.10549840619999999,1.9215875580000001
0.0919802166,1.1973306979,0.0614319407,0.3670848347,0.0376539936,1.894759895
0.30464201399999996,1.5559451650999998,0.7025820152,1.5920356596,0.5454034997,-0.11520291140000001
1.4100327513,-0.0964630756,2.1112544663,1.0453432314,0.4062539615,-0.2159687334
1.8043423700999999,0.08943859480000001,-0.1498348015,0.302710878,1.5716698390000001,1.9673452775
-0.2135871865,-0.0414840032,0.22077190370000002,1.4402642122,0.9722634353,2.0620469087999997
0.724693115,0.7739595203,0.07349065099999999,1.3264947288,0.5968815093,0.16962523780000002
0.894733833,0.5221321892,1.5811632793000001,-0.0377202244,0.2644236786,1.3370532549
1.1769476041,1.6906573473,1.7352881880000002,0.6439617083,1.3260037648,1.5161539458000002
0.7727824462999999,0.5525002002,1.5368751464,0.9317634516,2.1950380397,0.8139808601
1.3312762762,1.3960497119,0.8012199579000001,1.6838728529,0.4171663914,1.0513184722
1.54168149,1.9760498793,1.4809897158,1.5524488969999999,2.2134286955,0.876128157
0.5902769953,0.8294386176999999,0.7268677449,1.4659691113,1.4817987168,1.6770423943000001
0.6963297023,0.469496618,0.30988985,2.1800492688,1.3460992353999999,1.1144774529
1.383309865,1.2429810531,0.8782784619,1.6403434225,1.3582984318,2.1674411819
0.8220582552,-0.0353105621,1.4853318469999999,0.1563781268,1.7452221191,-0.2083235611
0.9555012513,1.658846291,1.3396998661,0.6665770756,1.8050725527,2.0388598689
-0.1540137164,1.8938108415000001,0.5215194998,1.4353571136,0.6083465458,0.2038443778
2.0180638158,0.7042357491,1.3368538488,1.0248312085,0.46498795950000005,0.3126446805
0.3801693499,0.3111826873,1.6577337613,0.5182070003,2.1882080218,-0.141359192
0.6741870306000001,0.6000911654,0.5370151151,0.0866918625,0.1012971916,-0.1950833852
1.0672960632,-0.23022484070000002,1.5608994309,1.5591076422,0.08594109009999999,1.1543938662
1.9712445876,0.9933678246,-0.0700058045,1.6172282077000002,0.07503763690000001,0.7654901006999999
1.0027307404999999,0.8512189001999999,1.830797281,0.2696191807,2.249440726,0.9055014581
1.0796075515,0.5800395613,1.9867106634,1.0392143425,1.4090052816999998,1.2582747165000001
2.0529832997999997,2.2243050041,0.786604535,1.2497441706,1.5918786638999998,-0.0154993031
1.2728408854,1.4938268386000002,0.6457974961,0.9224655702,-0.0247900167,1.2551092016
1.0159788193000001,0.3162276364,0.0821126443,1.2108263486,-0.0250645323,0.3387638303
0.3666815452,0.1958744191,0.43186634630000004,1.6976562688999999,2.0452532862,2.130850214
0.006417385699999999,0.1731811009,1.2376758893000002,2.136941217,1.4031570381,1.3650863045
0.7154943823000001,0.8542207595,2.1979319955000003,1.1406433895,0.42367112520000005,1.3845518044
1.8674006194,0.6798138523,1.230860941,0.249977012,0.5896036833,0.21353902579999998
1.4966901405000002,0.045579133,0.9850239834000001,-0.066957629,-0.1401906559,0.7389294609999999
1.0957896181,0.6323953797,1.8552712605000001,-0.2190374461,-0.1969596144,0.8524014847
0.660174799,0.0679590097,0.2939524994,0.4925906974,0.8123726512999999,1.9329450701
1.5889184159,1.3406378797,1.385395063,0.4416654595,0.2763525351,0.979482368
2.2398933179,0.9201677494,0.0545303483,1.3201797649,0.1884788429,1.7362753134
1.0289198135,1.7165381122999999,-0.1034947911,1.7812512498,1.5492549984000001,1.9807995669999998
2.0460170349,0.7868558811,0.2738195871,-0.2166114057,1.8427043792,1.4305986116
0.47559549560000003,0.9070295048,0.9120045365,1.6736706161000001,1.2818236242,0.17319817839999999
1.2566500668,0.0483458225,1.3193283498000001,1.7487555640999999,-0.2391352344,1.8273464892
0.6710666812,1.6425789603999998,0.6884226447,1.1434781962,0.28419149829999996,1.1712141198000001
1.9982468431,2.2401499077,0.864270375,-0.2279254014,1.7409311484,-0.19959751550000002
0.8138099672,-0.208602388,2.1291782758,1.0310576346,1.034320961,-0.0435117389
1.9141765968,0.0663313637,0.9513255976,0.057933971900000006,-0.0078067447,0.6162826404999999
0.18994906649999999,1.1025806706999999,1.0659209429,1.1297931309,0.2015156284,1.5278883156
0.5047809388000001,0.3583138061,0.0895588136,1.7170788366,1.9062592417,0.6598371627
0.46027515020000004,1.4798609126,2.0147165049,1.6326136804,0.8073570879,0.1959029323
0.44457990770000005,-0.19303431280000002,0.28824169239999997,1.3977322774,1.9677847780000002,1.2488687106999998
0.37818746509999995,1.7569318675,1.9251460197999999,1.6473380686,1.4686464128,0.4266872893
0.0156776032,1.4825660091,2.0589188041,0.5933282876,-0.1180258984,1.3027170058
2.1537548572,1.0045248368000002,1.2536191794,1.6668955458,2.0478422556,1.099801437
1.9917603302000002,0.8213950439,0.2603735676,0.5372859960999999,-0.19412683030000003,2.00724889
-0.046085798,1.1876223662,2.2396834498,1.1397597854000001,0.0231791667,1.1069962070000001
1.6289800285,1.0656477855,1.9755749356,1.8814987179,2.2000972956,0.6486867088
0.1232979451,0.05452630309999999,1.9779042316,2.0841134139,0.8977503015,0.22709076460000002
0.0372142027,1.5110583441999998,2.142921414,0.5056644074000001,1.9181426517,0.4794560385
2.1741637668,-0.14928584949999998,-0.2438816752,1.0922567956,0.36764974659999994,1.8504746497
1.7176024853,-0.0840067127,0.5838193321,1.1726928345999998,0.661297235,0.5349393029999999
1.0061030027,-0.031343257,1.0482015595,1.6539341897,-0.1087045714,1.7282187177000001
2.1976532653,-0.0554881147,0.2850752038,1.9955988241999998,1.5170537086000002,1.3680774588
0.6296610438,-0.20629939739999997,0.4736398799,0.2406067634,1.3687823226,0.7913909811
1.1861164402,0.1167684852,1.4737529051,-0.1352490219,0.1411239943,2.0749981097
0.1741423127,0.09066418550000001,-0.0750552459,1.1894791373,2.1948512828,0.5855586589
1.4518650663,1.3509956343,0.4063552458,1.4190988686000001,2.2097192751,0.694985394
1.1090971489,0.6816789549,-0.013965158,-0.1473675723,1.6551798236000002,-0.2484092093
1.9738085506,0.3965834525,1.462709906,0.8702426968000001,0.6433591162,1.2762041173999998
-0.178836015,0.5692858668,0.8530123828,0.8631970964,0.6008925070000001,2.0650119113
1.7586197116,0.10269380130000001,1.4664430023,1.3321437043000002,-0.1922184167,0.3199905242
0.4222481704,0.811365268,1.3241596535,1.1031120194,2.0760123852000003,0.636333392
2.0322119963,1.0712487231,1.9918536300999998,0.41842394549999995,0.671842671,1.4174561093
0.9506677445999999,0.4334220925,0.6838336359999999,1.4689672893,1.7305653028999999,0.07309277900000001
1.892866889,0.46736982380000003,0.8982182842,0.9334164276000001,1.8334473278,-0.08816474490000001
0.8156841401999999,1.7030261594999998,1.6026293796000002,0.2611437373,1.2024526223999998,1.9859382561
1.5478987451,0.2746175997,1.2466876101,-0.0798031709,0.3306109705,0.7790738976
1.616866844,0.26819798850000004,0.9962916597,1.9731913276,0.7473342169,-0.21110254280000001
1.3655545463999998,1.8255570999000001,0.6950204987,0.5162489381,0.0640484952,1.1595450151
1.2943434128,1.2948040638,-0.23123439269999999,-0.2473002403,0.0820089035,0.9821465207
2.0755963861,0.8251986659999999,1.3743666069999998,0.4593676768,-0.113955721,0.19827360649999998
1.9597670879,0.3378037317,1.7710231888999999,1.2925527175,0.0785916597,0.9724772567000001
1.456716371,-0.0445770605,-0.079557037,1.5791951182,1.7774906631,0.0650014792
0.9968277884000001,1.1790325894,1.3807077822,1.0851526223999999,1.2676084275,0.3669105626
1.122303195,0.4605631561,1.7836190971,1.4119036588,2.054513111,2.1292429655
0.20197972600000003,1.8469029643000001,1.6884285474,1.8772587828999998,0.1493351798,0.6195855809
2.1253442755000003,-0.1134367688,0.4867750845,-0.1061879458,0.8375297703,0.5699099417
1.0385189581,0.990125996,1.3558606838999998,2.1526314916,0.3749648685,0.9080093840000001
0.5834814182,1.902943759,1.0020867685,-0.0498697861,1.6441006000999998,1.9908096891
0.6405572398,2.0889462216,0.5448451473,1.0941730694,-0.2209866007,0.22296007980000002
1.2280625089,2.0825404898,1.7054836699,0.07619273559999999,1.2275069141,1.9405068063
0.9428609642,0.4961993576,2.212660848,0.8056227838,1.5406560588999998,0.7085310256
0.9472723259999999,1.6131510690000002,1.8357124522,0.5915708462,0.8928964401,1.8780732091999999
1.937415305,1.2842430011,0.6912843688,0.5043504864,1.4739176111,1.0773440512
-0.0878375089,0.8361884554000001,2.0395650582,1.4839722169,0.0186398969,0.7204884659999999
1.6997628641,0.5924470624,0.1415818902,0.6227032665,0.4424927853,0.08789796150000001
0.6584555839,1.5197251591999998,0.1046652248,-0.1160453952,0.0656323375,0.0119028581
2.1170392553,1.8302811228,1.8524945893,0.8227771037999999,2.2333180436,1.5652849875
1.3714779894999998,0.4594293986,0.7577568031999999,-0.0972285408,1.9380632572,0.1279531353
1.3447544669,1.1125151884,-0.0151939785,0.041866801,2.1178714283,-0.2357074476
0.870629518,0.3677820814,0.9141261612999999,1.9455836821999999,1.098007597,0.0421418468
0.982119003,1.1616229247,0.4707394919,0.8612759265000001,0.3504435733,1.6130666244999998
1.2078365811,1.185618523,0.5756772324,1.5972687803999999,0.1426492367,0.5219276076
0.7203843312,1.7263979999999999,1.2491605701000001,1.4377404034999999,1.5053123329,2.1156040195
1.6863537284999999,0.9177123215,1.6713938418,1.8422012913999999,0.20513500699999998,1.7338589327
0.0800438019,1.67844639,1.5689286003999998,1.4558768058000002,0.43264550020000003,0.7469322039
1.3137402248999999,-0.19894485350000002,-0.1875600204,0.0255393127,0.17289246460000002,0.35213705479999996
1.2341523167,0.0255437962,1.189626823,2.0260467427,0.7189458398999999,0.5007266415999999
1.325231871,2.0693895052,0.0074458708,2.1134133046,1.6816474963999999,0.0961927764
0.9418121102,0.7342426598,0.5472795304,1.8318940583,1.4065862373,-0.16979697859999998
1.730797361,1.6571625671999999,-0.2352824757,0.5283438172,1.7169283943,1.6954779613
0.5798145025,0.9312461448999999,0.7344174712999999,0.6737231238,0.8228531810999999,0.0055952789
0.29540170379999997,0.25235344519999997,1.9489880956999999,1.4150984869999998,0.0252801258,1.9153138915999999
0.8263146831999999,0.7208636420000001,2.2014463952,0.0100502005,-0.0868160213,0.7499212507999999
0.3851347798,1.4077651723,1.8751840085,-0.0745040067,1.2996409282999999,-0.130929924
1.3788818104,1.4410165094999998,0.4641263546,1.7298647496000001,1.7578578366,1.1345205738
0.6913390823000001,1.9155093793,1.9693541336000002,2.0458442281,2.1120651278,1.5639599881
1.5525490021000001,1.0182627482,0.9831287159000001,0.370744129,2.2242246473,1.9646015862000001
1.0923680058,0.40763488229999995,1.0970109063,0.1540558676,0.049511232999999995,0.5987699746
0.33929893549999995,2.0649116273,1.677693649,1.5345146400999998,1.8404372927000001,0.08387401679999999
1.3894071175999998,1.0356657502,1.5954618691999998,0.3115907199,0.9313746129000001,1.6413157364
0.6548435022,1.5997101586000002,1.5190645208000002,0.055716617999999996,0.34130641,0.4041356534
1.6895571717,-0.0331304278,-0.083906005,0.3296359713,-0.070928947,1.4342167256
2.2105685297999997,1.6283969812,1.4038687486,1.5204572011000002,0.8472167645,0.2362417062
1.6348766791,1.0307343475,0.1347098966,1.9689406463999999,-0.1667650733,1.6724096066999998
0.5579944434,1.1929132062,0.9436872312000001,1.0773628668000002,-0.2013401568,-0.1891020554
2.2498166128,1.3586455919999998,0.1607590649,-0.1218074491,1.4665755003,0.4605069786
1.3414397931,0.47409367869999997,0.16849886390000002,-0.187020556,1.6040242388,2.0175035291
1.5078944595,0.3037597283,0.6596727041,1.3901095630000002,0.7573553831000001,0.7197215036
-0.0947700026,0.6228758388000001,1.3916082738999997,0.9471908784999999,1.5225579073,1.8639329672999998
1.0004858827,1.5806078216,-0.10708807070000001,0.8927563962,2.0068313718,0.4932780532
0.745111627,0.9641181984,-0.09188863230000001,1.5454815718000001,0.4717208482,-0.2020704195
0.7106366101999999,2.2377701482,0.2973883586,1.8481953036,-0.2478740538,0.6210922255
2.0223577758,1.4395908122,1.9803795711,1.6208234977,1.9632212488,1.7133319718
1.3930424169,1.6010445802000002,0.3109050886,1.809987547,1.0543830133,0.0250147178
0.49495427399999997,0.7783610548000001,-0.18277771010000002,1.1086029403,-0.2323911166,0.632195775
-0.2397947996,0.126540214,1.7612983938999998,1.942612996,0.7367357634999999,1.2742380920999998
1.5028709377,0.9595843541,1.0280267512999999,-0.1185227367,0.5434792003,2.0873028891
0.6161937137,0.39921863869999996,1.5083436922,0.7869696447,1.0596096495,1.6645291609000001
0.6213091207,1.2172307676,0.729674314,1.8699320286,0.8297947481,1.7662939215
1.8955155678,0.5734001140999999,1.7907440221000002,0.1113749166,-0.076148577,0.9525978646
0.5986701128,1.0949801059,-0.034360994,0.2103418139,1.0233261129,0.4158660114
1.0809753674,0.3905969776,0.9998009298,1.6720939190000002,2.2036657833,0.8737653192
-0.0040592653999999995,0.401365914,0.7922098693,1.9334746821000002,1.9713413178,2.0757914871
0.4065423893,1.5849280025999999,0.9547118212000001,1.3752028598,0.8558411170999999,0.5156932859000001
1.012706892,0.371277894,-0.1426431469,0.6218835417,1.029196387,1.1365530266
1.6792938837,0.41898467590000005,2.1908681269,0.7124164548,1.7005545836000002,2.2325947866
1.1799240247,0.0816836001,0.9459428045999999,0.8827570286,1.2339648128,0.9510834156
0.6357338220000001,1.8819244087,1.8969225182,1.1117188762,-0.11681798970000001,0.1131008751
-0.09867125019999999,2.2142113369,1.9181936127,0.4523226968,0.3458816886,2.0012042267
0.6125972242000001,1.9863090688,1.0990353532,0.0800589179,-0.0390074991,2.0026892918
1.2826251736,0.6372770458,1.1375496988,2.0566171981,1.6419931490000002,1.0138055357
0.7043274138,0.2449407752,-0.0381034467,1.0344321444,2.0117365204,0.5823556547
0.8782708424,0.7897798776999999,0.8147823812999999,1.6775508797,-0.2108498436,0.946797697
1.3014872723,0.47656641619999995,0.4366498311,0.1446252568,0.5706436933,1.4135901172
0.5966406186,0.7987613176999999,1.4334944007,0.3691063662,0.2722637857,1.3402040369
0.7016670192,0.19198553100000001,0.347339454,1.1718522354,1.8580485597,0.1203756328
0.0670114146,1.5890675994999999,1.5564676524,1.3543763174,1.3953674946999999,0.8926271345
1.4477712552000002,2.2055268205000003,-0.1461202876,0.5806208048,0.45352325909999996,1.4769229482
0.9700601363,0.39250969049999995,0.0842024625,1.7209623293,1.1893215036,0.48659226899999997
1.254328803,2.0369378074,0.025264466200000002,0.4135558157,0.2479781285,-0.20644951760000002
0.4279453402,0.1666237907,1.7418534659,-0.17728654510000003,1.2480015647,0.8168425306999999
2.0430259284,1.7678400657,0.663277308,1.8749584284999998,0.6321276513,0.18145851129999999
